124,2023-08-01 00:00:00,FQ3,0,1910,8,20,15,0
125,2023-08-01 00:00:00,FQ6,0,2060,8,50,15,0
126,2023-08-01 00:00:00,FQ9,0,500,11,30,15,0
127,2023-08-01 00:00:00,FQ8,0,700,8,20,15,0
128,2023-08-01 00:00:00,FQ2,0,2800,8,20,16,50
129,2023-08-01 00:00:00,MQ1,0,1300,8,20,17,20
130,2023-08-01 00:00:00,FQ1,0,300,15,10,17,20
131,2023-08-01 00:00:00,FQ7,0,620,15,15,17,20
132,2023-08-02 00:00:00,FQ9,0,1000,8,20,15,0
133,2023-08-02 00:00:00,FQ3,0,730,8,20,10,45
134,2023-08-02 00:00:00,FQ3,0,460,11,25,13,30
135,2023-08-02 00:00:00,FQ8,0,900,8,20,15,0
136,2023-08-02 00:00:00,FQ1,0,1400,8,20,17,20
137,2023-08-02 00:00:00,MQ1,0,1300,8,20,17,20
138,2023-08-02 00:00:00,FQ6,0,750,15,10,17,20
139,2023-08-02 00:00:00,FQ2,0,3000,8,20,17,20
140,2023-08-02 00:00:00,FQ7,0,590,15,15,17,20
141,2023-08-03 00:00:00,FQ3,0,1500,9,35,15,0
142,2023-08-03 00:00:00,FQ9,0,1100,8,20,15,0
143,2023-08-03 00:00:00,FQ1,0,400,15,10,17,20
144,2023-08-03 00:00:00,FQ6,0,2750,8,50,17,20
145,2023-08-03 00:00:00,FQ7,0,190,16,40,17,20
146,2023-08-03 00:00:00,MQ1,0,1300,8,20,17,20
147,2023-08-03 00:00:00,FQ2,0,3350,8,20,18,25
148,2023-08-03 00:00:00,FQ8,0,900,8,20,15,0
149,2023-08-03 00:00:00,FQ9,0,1000,8,20,15,0
150,2023-08-04 00:00:00,FQ3,0,210,14,20,15,0
151,2023-08-04 00:00:00,FQ8,0,800,8,20,15,0
152,2023-08-04 00:00:00,MQ1,0,1200,8,20,17,20
153,2023-08-04 00:00:00,FQ1,0,450,15,10,17,20
154,2023-08-04 00:00:00,FQ2,0,1200,15,10,18,25
155,2023-08-07 00:00:00,FQ9,0,1160,8,20,15,0
156,2023-08-07 00:00:00,FQ3,0,1900,8,20,15,0
157,2023-08-07 00:00:00,FQ8,0,900,8,20,15,0
158,2023-08-07 00:00:00,FQ6,0,1600,12,40,17,20
159,2023-08-07 00:00:00,FQ1,0,450,15,10,17,20
160,2023-08-07 00:00:00,FQ7,0,1300,12,40,17,20
161,2023-08-07 00:00:00,MQ1,0,1400,8,20,17,20
162,2023-07-25 00:00:00,FQ5,0,1180,10,25,15,0
163,2023-07-26 00:00:00,FQ5,0,1630,9,0,15,0
164,2023-07-27 00:00:00,FQ5,0,1600,9,10,15,0
165,2023-07-28 00:00:00,FQ5,0,1600,9,5,15,0
166,2023-07-31 00:00:00,FQ5,0,1650,9,0,15,0
167,2023-08-01 00:00:00,FQ5,0,1250,10,15,15,0
168,2023-08-02 00:00:00,FQ5,0,1500,9,30,15,0
169,2023-08-03 00:00:00,FQ5,0,1650,9,0,15,0
170,2023-08-04 00:00:00,FQ5,0,1650,9,0,15,0
171,2023-08-07 00:00:00,FQ5,0,1500,9,20,15,0
172,2023-08-08 00:00:00,FQ3,0,1100,8,20,12,0
173,2023-08-08 00:00:00,FQ9,0,1240,8,20,15,0
174,2023-08-08 00:00:00,FQ8,0,1150,8,20,15,0
